source	text	source_code	weight	missing_chars
cn_dicts/41448.dict.yaml	䪝	hu	0	䪝
cn_dicts/41448.dict.yaml	䬍	hu	0	䬍
cn_dicts/41448.dict.yaml	䭅	hu	0	䭅
cn_dicts/41448.dict.yaml	䭌	hu	0	䭌
cn_dicts/41448.dict.yaml	䭍	hu	0	䭍
cn_dicts/41448.dict.yaml	䮸	hu	0	䮸
cn_dicts/41448.dict.yaml	䰧	hu	0	䰧
cn_dicts/41448.dict.yaml	䲵	hu	0	䲵
cn_dicts/41448.dict.yaml	䵻	hu	0	䵻
cn_dicts/41448.dict.yaml	𠥰	hu	0	𠥰
cn_dicts/41448.dict.yaml	𠦪	hu	0	𠦪
cn_dicts/41448.dict.yaml	𠯳	hu	0	𠯳
cn_dicts/41448.dict.yaml	𠰛	hu	0	𠰛
cn_dicts/41448.dict.yaml	𠴱	hu	0	𠴱
cn_dicts/41448.dict.yaml	𡉴	hu	0	𡉴
cn_dicts/41448.dict.yaml	𡍐	hu	0	𡍐
cn_dicts/41448.dict.yaml	𡜂	hu	0	𡜂
cn_dicts/41448.dict.yaml	𡞠	hu	0	𡞠
cn_dicts/41448.dict.yaml	𡧥	hu	0	𡧥
cn_dicts/41448.dict.yaml	𡰅	hu	0	𡰅
cn_dicts/41448.dict.yaml	𡱽	hu	0	𡱽
cn_dicts/41448.dict.yaml	𡴱	hu	0	𡴱
cn_dicts/41448.dict.yaml	𡵘	hu	0	𡵘
cn_dicts/41448.dict.yaml	𡹹	hu	0	𡹹
cn_dicts/41448.dict.yaml	𡻮	hu	0	𡻮
cn_dicts/41448.dict.yaml	𡼘	hu	0	𡼘
cn_dicts/41448.dict.yaml	𢆰	hu	0	𢆰
cn_dicts/41448.dict.yaml	𢉢	hu	0	𢉢
cn_dicts/41448.dict.yaml	𢎵	hu	0	𢎵
cn_dicts/41448.dict.yaml	𢏯	hu	0	𢏯
cn_dicts/41448.dict.yaml	𢑢	hu	0	𢑢
cn_dicts/41448.dict.yaml	𢑹	hu	0	𢑹
cn_dicts/41448.dict.yaml	𢓲	hu	0	𢓲
cn_dicts/41448.dict.yaml	𢚪	hu	0	𢚪
cn_dicts/41448.dict.yaml	𢨥	hu	0	𢨥
cn_dicts/41448.dict.yaml	𢨦	hu	0	𢨦
cn_dicts/41448.dict.yaml	𢪏	hu	0	𢪏
cn_dicts/41448.dict.yaml	𢽨	hu	0	𢽨
cn_dicts/41448.dict.yaml	𣄟	hu	0	𣄟
cn_dicts/41448.dict.yaml	𣎚	hu	0	𣎚
cn_dicts/41448.dict.yaml	𣑂	hu	0	𣑂
cn_dicts/41448.dict.yaml	𣓗	hu	0	𣓗
cn_dicts/41448.dict.yaml	𣙶	hu	0	𣙶
cn_dicts/41448.dict.yaml	𣛫	hu	0	𣛫
cn_dicts/41448.dict.yaml	𣝗	hu	0	𣝗
cn_dicts/41448.dict.yaml	𣡾	hu	0	𣡾
cn_dicts/41448.dict.yaml	𣫈	hu	0	𣫈
cn_dicts/41448.dict.yaml	𣲑	hu	0	𣲑
cn_dicts/41448.dict.yaml	𣹬	hu	0	𣹬
cn_dicts/41448.dict.yaml	𤇠	hu	0	𤇠
cn_dicts/41448.dict.yaml	𤌍	hu	0	𤌍
cn_dicts/41448.dict.yaml	𤎲	hu	0	𤎲
cn_dicts/41448.dict.yaml	𤐀	hu	0	𤐀
cn_dicts/41448.dict.yaml	𤘔	hu	0	𤘔
cn_dicts/41448.dict.yaml	𤘵	hu	0	𤘵
cn_dicts/41448.dict.yaml	𤜷	hu	0	𤜷
cn_dicts/41448.dict.yaml	𤝘	hu	0	𤝘
cn_dicts/41448.dict.yaml	𤞲	hu	0	𤞲
cn_dicts/41448.dict.yaml	𤨖	hu	0	𤨖
cn_dicts/41448.dict.yaml	𤭱	hu	0	𤭱
cn_dicts/41448.dict.yaml	𤶘	hu	0	𤶘
cn_dicts/41448.dict.yaml	𤹣	hu	0	𤹣
cn_dicts/41448.dict.yaml	𤾅	hu	0	𤾅
cn_dicts/41448.dict.yaml	𥂤	hu	0	𥂤
cn_dicts/41448.dict.yaml	𥇰	hu	0	𥇰
cn_dicts/41448.dict.yaml	𥐿	hu	0	𥐿
cn_dicts/41448.dict.yaml	𥰪	hu	0	𥰪
cn_dicts/41448.dict.yaml	𥲉	hu	0	𥲉
cn_dicts/41448.dict.yaml	𥶜	hu	0	𥶜
cn_dicts/41448.dict.yaml	𥷆	hu	0	𥷆
cn_dicts/41448.dict.yaml	𥾨	hu	0	𥾨
cn_dicts/41448.dict.yaml	𦁕	hu	0	𦁕
cn_dicts/41448.dict.yaml	𦊂	hu	0	𦊂
cn_dicts/41448.dict.yaml	𦊘	hu	0	𦊘
cn_dicts/41448.dict.yaml	𦊧	hu	0	𦊧
cn_dicts/41448.dict.yaml	𦏗	hu	0	𦏗
cn_dicts/41448.dict.yaml	𦖼	hu	0	𦖼
cn_dicts/41448.dict.yaml	𦗣	hu	0	𦗣
cn_dicts/41448.dict.yaml	𦧘	hu	0	𦧘
cn_dicts/41448.dict.yaml	𦩕	hu	0	𦩕
cn_dicts/41448.dict.yaml	𦬚	hu	0	𦬚
cn_dicts/41448.dict.yaml	𦭈	hu	0	𦭈
cn_dicts/41448.dict.yaml	𦴉	hu	0	𦴉
cn_dicts/41448.dict.yaml	𦷳	hu	0	𦷳
cn_dicts/41448.dict.yaml	𦺟	hu	0	𦺟
cn_dicts/41448.dict.yaml	𧂔	hu	0	𧂔
cn_dicts/41448.dict.yaml	𧅰	hu	0	𧅰
cn_dicts/41448.dict.yaml	𧆢	hu	0	𧆢
cn_dicts/41448.dict.yaml	𧆮	hu	0	𧆮
cn_dicts/41448.dict.yaml	𧆯	hu	0	𧆯
cn_dicts/41448.dict.yaml	𧇛	hu	0	𧇛
cn_dicts/41448.dict.yaml	𧇰	hu	0	𧇰
cn_dicts/41448.dict.yaml	𧌧	hu	0	𧌧
cn_dicts/41448.dict.yaml	𧍵	hu	0	𧍵
cn_dicts/41448.dict.yaml	𧗌	hu	0	𧗌
cn_dicts/41448.dict.yaml	𧘢	hu	0	𧘢
cn_dicts/41448.dict.yaml	𧛞	hu	0	𧛞
cn_dicts/41448.dict.yaml	𧞒	hu	0	𧞒
cn_dicts/41448.dict.yaml	𧠩	hu	0	𧠩
cn_dicts/41448.dict.yaml	𧢰	hu	0	𧢰
cn_dicts/41448.dict.yaml	𧣼	hu	0	𧣼
cn_dicts/41448.dict.yaml	𧥮	hu	0	𧥮
cn_dicts/41448.dict.yaml	𧥯	hu	0	𧥯
cn_dicts/41448.dict.yaml	𧦚	hu	0	𧦚
cn_dicts/41448.dict.yaml	𧦝	hu	0	𧦝
cn_dicts/41448.dict.yaml	𧩓	hu	0	𧩓
cn_dicts/41448.dict.yaml	𧰴	hu	0	𧰴
cn_dicts/41448.dict.yaml	𧲇	hu	0	𧲇
cn_dicts/41448.dict.yaml	𧲥	hu	0	𧲥
cn_dicts/41448.dict.yaml	𧹲	hu	0	𧹲
cn_dicts/41448.dict.yaml	𧹾	hu	0	𧹾
cn_dicts/41448.dict.yaml	𧻰	hu	0	𧻰
cn_dicts/41448.dict.yaml	𧿓	hu	0	𧿓
cn_dicts/41448.dict.yaml	𧿠	hu	0	𧿠
cn_dicts/41448.dict.yaml	𨍲	hu	0	𨍲
cn_dicts/41448.dict.yaml	𨕚	hu	0	𨕚
cn_dicts/41448.dict.yaml	𨖃	hu	0	𨖃
cn_dicts/41448.dict.yaml	𨛵	hu	0	𨛵
cn_dicts/41448.dict.yaml	𨝘	hu	0	𨝘
cn_dicts/41448.dict.yaml	𨝞	hu	0	𨝞
cn_dicts/41448.dict.yaml	𨢋	hu	0	𨢋
cn_dicts/41448.dict.yaml	𨢤	hu	0	𨢤
cn_dicts/41448.dict.yaml	𨣗	hu	0	𨣗
cn_dicts/41448.dict.yaml	𨥛	hu	0	𨥛
cn_dicts/41448.dict.yaml	𨴬	hu	0	𨴬
cn_dicts/41448.dict.yaml	𩂂	hu	0	𩂂
cn_dicts/41448.dict.yaml	𩑶	hu	0	𩑶
cn_dicts/41448.dict.yaml	𩖨	hu	0	𩖨
cn_dicts/41448.dict.yaml	𩢪	hu	0	𩢪
cn_dicts/41448.dict.yaml	𩨔	hu	0	𩨔
cn_dicts/41448.dict.yaml	𩰯	hu	0	𩰯
cn_dicts/41448.dict.yaml	𩱍	hu	0	𩱍
cn_dicts/41448.dict.yaml	𩳨	hu	0	𩳨
cn_dicts/41448.dict.yaml	𩵬	hu	0	𩵬
cn_dicts/41448.dict.yaml	𩶈	hu	0	𩶈
cn_dicts/41448.dict.yaml	𩾻	hu	0	𩾻
cn_dicts/41448.dict.yaml	𪂒	hu	0	𪂒
cn_dicts/41448.dict.yaml	𪄮	hu	0	𪄮
cn_dicts/41448.dict.yaml	𪍂	hu	0	𪍂
cn_dicts/41448.dict.yaml	𪏳	hu	0	𪏳
cn_dicts/41448.dict.yaml	𪏻	hu	0	𪏻
cn_dicts/41448.dict.yaml	𪕉	hu	0	𪕉
cn_dicts/41448.dict.yaml	𪕮	hu	0	𪕮
cn_dicts/41448.dict.yaml	𪕱	hu	0	𪕱
cn_dicts/41448.dict.yaml	𪙈	hu	0	𪙈
cn_dicts/41448.dict.yaml	㓰	hua	0	㓰
cn_dicts/41448.dict.yaml	㕦	hua	0	㕦
cn_dicts/41448.dict.yaml	㕲	hua	0	㕲
cn_dicts/41448.dict.yaml	㕷	hua	0	㕷
cn_dicts/41448.dict.yaml	㚌	hua	0	㚌
cn_dicts/41448.dict.yaml	㟆	hua	0	㟆
cn_dicts/41448.dict.yaml	㠏	hua	0	㠏
cn_dicts/41448.dict.yaml	㦊	hua	0	㦊
cn_dicts/41448.dict.yaml	㦎	hua	0	㦎
cn_dicts/41448.dict.yaml	㩇	hua	0	㩇
cn_dicts/41448.dict.yaml	㭉	hua	0	㭉
cn_dicts/41448.dict.yaml	㮯	hua	0	㮯
cn_dicts/41448.dict.yaml	䅿	hua	0	䅿
cn_dicts/41448.dict.yaml	䇈	hua	0	䇈
cn_dicts/41448.dict.yaml	䊐	hua	0	䊐
cn_dicts/41448.dict.yaml	䋀	hua	0	䋀
cn_dicts/41448.dict.yaml	䏦	hua	0	䏦
cn_dicts/41448.dict.yaml	䔢	hua	0	䔢
cn_dicts/41448.dict.yaml	䔯	hua	0	䔯
cn_dicts/41448.dict.yaml	䛡	hua	0	䛡
cn_dicts/41448.dict.yaml	䠉	hua	0	䠉
cn_dicts/41448.dict.yaml	䱻	hua	0	䱻
cn_dicts/41448.dict.yaml	䴳	hua	0	䴳
cn_dicts/41448.dict.yaml	䶤	hua	0	䶤
cn_dicts/41448.dict.yaml	𠝐	hua	0	𠝐
cn_dicts/41448.dict.yaml	𠤎	hua	0	𠤎
cn_dicts/41448.dict.yaml	𠳂	hua	0	𠳂
cn_dicts/41448.dict.yaml	𠿜	hua	0	𠿜
cn_dicts/41448.dict.yaml	𡁑	hua	0	𡁑
cn_dicts/41448.dict.yaml	𡺛	hua	0	𡺛
cn_dicts/41448.dict.yaml	𢄶	hua	0	𢄶
cn_dicts/41448.dict.yaml	𢦚	hua	0	𢦚
cn_dicts/41448.dict.yaml	𢼤	hua	0	𢼤
cn_dicts/41448.dict.yaml	𤁪	hua	0	𤁪
cn_dicts/41448.dict.yaml	𤙕	hua	0	𤙕
cn_dicts/41448.dict.yaml	𤼒	hua	0	𤼒
cn_dicts/41448.dict.yaml	𥉄	hua	0	𥉄
cn_dicts/41448.dict.yaml	𥒶	hua	0	𥒶
cn_dicts/41448.dict.yaml	𥢮	hua	0	𥢮
cn_dicts/41448.dict.yaml	𥧰	hua	0	𥧰
cn_dicts/41448.dict.yaml	𦁊	hua	0	𦁊
cn_dicts/41448.dict.yaml	𦖍	hua	0	𦖍
cn_dicts/41448.dict.yaml	𦧠	hua	0	𦧠
cn_dicts/41448.dict.yaml	𦧵	hua	0	𦧵
cn_dicts/41448.dict.yaml	𦧹	hua	0	𦧹
cn_dicts/41448.dict.yaml	𦪠	hua	0	𦪠
cn_dicts/41448.dict.yaml	𦶎	hua	0	𦶎
cn_dicts/41448.dict.yaml	𦽊	hua	0	𦽊
cn_dicts/41448.dict.yaml	𧑍	hua	0	𧑍
cn_dicts/41448.dict.yaml	𧨋	hua	0	𧨋
cn_dicts/41448.dict.yaml	𧪮	hua	0	𧪮
cn_dicts/41448.dict.yaml	𧽌	hua	0	𧽌
cn_dicts/41448.dict.yaml	𨣄	hua	0	𨣄
cn_dicts/41448.dict.yaml	𨶬	hua	0	𨶬
cn_dicts/41448.dict.yaml	𨶱	hua	0	𨶱
cn_dicts/41448.dict.yaml	𩂤	hua	0	𩂤
cn_dicts/41448.dict.yaml	𩗐	hua	0	𩗐
cn_dicts/41448.dict.yaml	𩝨	hua	0	𩝨
cn_dicts/41448.dict.yaml	𩤉	hua	0	𩤉
cn_dicts/41448.dict.yaml	𩨔	hua	0	𩨔
cn_dicts/41448.dict.yaml	𩲏	hua	0	𩲏
cn_dicts/41448.dict.yaml	𩵏	hua	0	𩵏
cn_dicts/41448.dict.yaml	𩸄	hua	0	𩸄
cn_dicts/41448.dict.yaml	𪗽	hua	0	𪗽
cn_dicts/41448.dict.yaml	㜳	huai	0	㜳
cn_dicts/41448.dict.yaml	㠢	huai	0	㠢
cn_dicts/41448.dict.yaml	䃶	huai	0	䃶
cn_dicts/41448.dict.yaml	䈭	huai	0	䈭
cn_dicts/41448.dict.yaml	䴜	huai	0	䴜
cn_dicts/41448.dict.yaml	𣟉	huai	0	𣟉
cn_dicts/41448.dict.yaml	𣩹	huai	0	𣩹
cn_dicts/41448.dict.yaml	𣸎	huai	0	𣸎
cn_dicts/41448.dict.yaml	𤜄	huai	0	𤜄
cn_dicts/41448.dict.yaml	𦏨	huai	0	𦏨
cn_dicts/41448.dict.yaml	𦧬	huai	0	𦧬
cn_dicts/41448.dict.yaml	𧱳	huai	0	𧱳
cn_dicts/41448.dict.yaml	𩌃	huai	0	𩌃
cn_dicts/41448.dict.yaml	𩟮	huai	0	𩟮
cn_dicts/41448.dict.yaml	𪊉	huai	0	𪊉
cn_dicts/41448.dict.yaml	㓉	huan	0	㓉
cn_dicts/41448.dict.yaml	㔳	huan	0	㔳
cn_dicts/41448.dict.yaml	㕕	huan	0	㕕
cn_dicts/41448.dict.yaml	㡲	huan	0	㡲
cn_dicts/41448.dict.yaml	㢰	huan	0	㢰
cn_dicts/41448.dict.yaml	㣪	huan	0	㣪
cn_dicts/41448.dict.yaml	㦥	huan	0	㦥
cn_dicts/41448.dict.yaml	㪱	huan	0	㪱
cn_dicts/41448.dict.yaml	㬇	huan	0	㬇
cn_dicts/41448.dict.yaml	㵹	huan	0	㵹
cn_dicts/41448.dict.yaml	㶎	huan	0	㶎
cn_dicts/41448.dict.yaml	㹕	huan	0	㹕
cn_dicts/41448.dict.yaml	㹖	huan	0	㹖
cn_dicts/41448.dict.yaml	㼫	huan	0	㼫
cn_dicts/41448.dict.yaml	㿪	huan	0	㿪
cn_dicts/41448.dict.yaml	䀓	huan	0	䀓
cn_dicts/41448.dict.yaml	䀨	huan	0	䀨
cn_dicts/41448.dict.yaml	䁔	huan	0	䁔
cn_dicts/41448.dict.yaml	䆠	huan	0	䆠
cn_dicts/41448.dict.yaml	䈠	huan	0	䈠
cn_dicts/41448.dict.yaml	䊐	huan	0	䊐
cn_dicts/41448.dict.yaml	䍺	huan	0	䍺
cn_dicts/41448.dict.yaml	䒛	huan	0	䒛
cn_dicts/41448.dict.yaml	䝠	huan	0	䝠
cn_dicts/41448.dict.yaml	䠉	huan	0	䠉
cn_dicts/41448.dict.yaml	䥧	huan	0	䥧
cn_dicts/41448.dict.yaml	䦡	huan	0	䦡
cn_dicts/41448.dict.yaml	䭴	huan	0	䭴
cn_dicts/41448.dict.yaml	䮝	huan	0	䮝
cn_dicts/41448.dict.yaml	䯘	huan	0	䯘
cn_dicts/41448.dict.yaml	䴟	huan	0	䴟
cn_dicts/41448.dict.yaml	𠂄	huan	0	𠂄
cn_dicts/41448.dict.yaml	𠟼	huan	0	𠟼
cn_dicts/41448.dict.yaml	𠺐	huan	0	𠺐
cn_dicts/41448.dict.yaml	𠻍	huan	0	𠻍
cn_dicts/41448.dict.yaml	𡄤	huan	0	𡄤
cn_dicts/41448.dict.yaml	𡅱	huan	0	𡅱
cn_dicts/41448.dict.yaml	𡅻	huan	0	𡅻
cn_dicts/41448.dict.yaml	𡍦	huan	0	𡍦
cn_dicts/41448.dict.yaml	𡘍	huan	0	𡘍
cn_dicts/41448.dict.yaml	𡚊	huan	0	𡚊
cn_dicts/41448.dict.yaml	𡚜	huan	0	𡚜
cn_dicts/41448.dict.yaml	𡩂	huan	0	𡩂
cn_dicts/41448.dict.yaml	𡱌	huan	0	𡱌
cn_dicts/41448.dict.yaml	𡷗	huan	0	𡷗
cn_dicts/41448.dict.yaml	𢟿	huan	0	𢟿
cn_dicts/41448.dict.yaml	𣌓	huan	0	𣌓
cn_dicts/41448.dict.yaml	𣎅	huan	0	𣎅
cn_dicts/41448.dict.yaml	𣴟	huan	0	𣴟
cn_dicts/41448.dict.yaml	𤀣	huan	0	𤀣
cn_dicts/41448.dict.yaml	𤛚	huan	0	𤛚
cn_dicts/41448.dict.yaml	𤡟	huan	0	𤡟
cn_dicts/41448.dict.yaml	𤢁	huan	0	𤢁
cn_dicts/41448.dict.yaml	𤴯	huan	0	𤴯
cn_dicts/41448.dict.yaml	𤼐	huan	0	𤼐
cn_dicts/41448.dict.yaml	𤼢	huan	0	𤼢
cn_dicts/41448.dict.yaml	𤽅	huan	0	𤽅
cn_dicts/41448.dict.yaml	𤽕	huan	0	𤽕
cn_dicts/41448.dict.yaml	𥈉	huan	0	𥈉
cn_dicts/41448.dict.yaml	𥏇	huan	0	𥏇
cn_dicts/41448.dict.yaml	𥐓	huan	0	𥐓
cn_dicts/41448.dict.yaml	𥠅	huan	0	𥠅
cn_dicts/41448.dict.yaml	𥶍	huan	0	𥶍
cn_dicts/41448.dict.yaml	𥹚	huan	0	𥹚
cn_dicts/41448.dict.yaml	𥹳	huan	0	𥹳
cn_dicts/41448.dict.yaml	𦌦	huan	0	𦌦
cn_dicts/41448.dict.yaml	𦑛	huan	0	𦑛
cn_dicts/41448.dict.yaml	𦝝	huan	0	𦝝
cn_dicts/41448.dict.yaml	𦣴	huan	0	𦣴
cn_dicts/41448.dict.yaml	𦻃	huan	0	𦻃
cn_dicts/41448.dict.yaml	𦼉	huan	0	𦼉
cn_dicts/41448.dict.yaml	𧚁	huan	0	𧚁
cn_dicts/41448.dict.yaml	𧡩	huan	0	𧡩
cn_dicts/41448.dict.yaml	𧴊	huan	0	𧴊
cn_dicts/41448.dict.yaml	𨕹	huan	0	𨕹
cn_dicts/41448.dict.yaml	𨜌	huan	0	𨜌
cn_dicts/41448.dict.yaml	𨽧	huan	0	𨽧
cn_dicts/41448.dict.yaml	𩍡	huan	0	𩍡
cn_dicts/41448.dict.yaml	𩑖	huan	0	𩑖
cn_dicts/41448.dict.yaml	𩙽	huan	0	𩙽
cn_dicts/41448.dict.yaml	𩡧	huan	0	𩡧
cn_dicts/41448.dict.yaml	𩦘	huan	0	𩦘
cn_dicts/41448.dict.yaml	𩵄	huan	0	𩵄
cn_dicts/41448.dict.yaml	𩿊	huan	0	𩿊
cn_dicts/41448.dict.yaml	𪈩	huan	0	𪈩
cn_dicts/41448.dict.yaml	𪊥	huan	0	𪊥
cn_dicts/41448.dict.yaml	𪍺	huan	0	𪍺
cn_dicts/41448.dict.yaml	㞷	huang	0	㞷
cn_dicts/41448.dict.yaml	㠵	huang	0	㠵
cn_dicts/41448.dict.yaml	㤺	huang	0	㤺
cn_dicts/41448.dict.yaml	㨪	huang	0	㨪
cn_dicts/41448.dict.yaml	㬻	huang	0	㬻
cn_dicts/41448.dict.yaml	㾠	huang	0	㾠
cn_dicts/41448.dict.yaml	㾮	huang	0	㾮
cn_dicts/41448.dict.yaml	䁜	huang	0	䁜
cn_dicts/41448.dict.yaml	䄓	huang	0	䄓
cn_dicts/41448.dict.yaml	䅣	huang	0	䅣
cn_dicts/41448.dict.yaml	䊗	huang	0	䊗
cn_dicts/41448.dict.yaml	䊣	huang	0	䊣
cn_dicts/41448.dict.yaml	䌙	huang	0	䌙
cn_dicts/41448.dict.yaml	䍿	huang	0	䍿
cn_dicts/41448.dict.yaml	䐠	huang	0	䐠
cn_dicts/41448.dict.yaml	䐵	huang	0	䐵
cn_dicts/41448.dict.yaml	䑟	huang	0	䑟
cn_dicts/41448.dict.yaml	䞹	huang	0	䞹
cn_dicts/41448.dict.yaml	䪄	huang	0	䪄
cn_dicts/41448.dict.yaml	䮲	huang	0	䮲
cn_dicts/41448.dict.yaml	䳨	huang	0	䳨
cn_dicts/41448.dict.yaml	𠂸	huang	0	𠂸
cn_dicts/41448.dict.yaml	𡉚	huang	0	𡉚
cn_dicts/41448.dict.yaml	𡜋	huang	0	𡜋
cn_dicts/41448.dict.yaml	𡡄	huang	0	𡡄
cn_dicts/41448.dict.yaml	𡧽	huang	0	𡧽
cn_dicts/41448.dict.yaml	𡿰	huang	0	𡿰
cn_dicts/41448.dict.yaml	𢁹	huang	0	𢁹
cn_dicts/41448.dict.yaml	𢇟	huang	0	𢇟
cn_dicts/41448.dict.yaml	𣄙	huang	0	𣄙
cn_dicts/41448.dict.yaml	𣆖	huang	0	𣆖
cn_dicts/41448.dict.yaml	𣉪	huang	0	𣉪
cn_dicts/41448.dict.yaml	𣺬	huang	0	𣺬
cn_dicts/41448.dict.yaml	𤆴	huang	0	𤆴
cn_dicts/41448.dict.yaml	𤚝	huang	0	𤚝
cn_dicts/41448.dict.yaml	𤛥	huang	0	𤛥
cn_dicts/41448.dict.yaml	𤠛	huang	0	𤠛
cn_dicts/41448.dict.yaml	𤭉	huang	0	𤭉
cn_dicts/41448.dict.yaml	𤯷	huang	0	𤯷
cn_dicts/41448.dict.yaml	𤾑	huang	0	𤾑
cn_dicts/41448.dict.yaml	𥫼	huang	0	𥫼
cn_dicts/41448.dict.yaml	𥿪	huang	0	𥿪
cn_dicts/41448.dict.yaml	𦟮	huang	0	𦟮
cn_dicts/41448.dict.yaml	𦡽	huang	0	𦡽
cn_dicts/41448.dict.yaml	𦪗	huang	0	𦪗
cn_dicts/41448.dict.yaml	𦬺	huang	0	𦬺
cn_dicts/41448.dict.yaml	𦵽	huang	0	𦵽
cn_dicts/41448.dict.yaml	𧕸	huang	0	𧕸
cn_dicts/41448.dict.yaml	𧖬	huang	0	𧖬
cn_dicts/41448.dict.yaml	𧠬	huang	0	𧠬
cn_dicts/41448.dict.yaml	𧨆	huang	0	𧨆
cn_dicts/41448.dict.yaml	𨉁	huang	0	𨉁
cn_dicts/41448.dict.yaml	𨉤	huang	0	𨉤
cn_dicts/41448.dict.yaml	𨍧	huang	0	𨍧
cn_dicts/41448.dict.yaml	𨚳	huang	0	𨚳
cn_dicts/41448.dict.yaml	𨜔	huang	0	𨜔
cn_dicts/41448.dict.yaml	𨝴	huang	0	𨝴
cn_dicts/41448.dict.yaml	𨾡	huang	0	𨾡
cn_dicts/41448.dict.yaml	𩞩	huang	0	𩞩
cn_dicts/41448.dict.yaml	𩢯	huang	0	𩢯
cn_dicts/41448.dict.yaml	𪀞	huang	0	𪀞
cn_dicts/41448.dict.yaml	𪏍	huang	0	𪏍
cn_dicts/41448.dict.yaml	𪏒	huang	0	𪏒
cn_dicts/41448.dict.yaml	𪏙	huang	0	𪏙
cn_dicts/41448.dict.yaml	㑰	hui	0	㑰
cn_dicts/41448.dict.yaml	㑹	hui	0	㑹
cn_dicts/41448.dict.yaml	㒑	hui	0	㒑
cn_dicts/41448.dict.yaml	㜇	hui	0	㜇
cn_dicts/41448.dict.yaml	㞧	hui	0	㞧
cn_dicts/41448.dict.yaml	㤬	hui	0	㤬
cn_dicts/41448.dict.yaml	㥣	hui	0	㥣
cn_dicts/41448.dict.yaml	㨤	hui	0	㨤
cn_dicts/41448.dict.yaml	㨹	hui	0	㨹
cn_dicts/41448.dict.yaml	㩓	hui	0	㩓
cn_dicts/41448.dict.yaml	㩨	hui	0	㩨
cn_dicts/41448.dict.yaml	㬩	hui	0	㬩
cn_dicts/41448.dict.yaml	㰥	hui	0	㰥
cn_dicts/41448.dict.yaml	㱱	hui	0	㱱
cn_dicts/41448.dict.yaml	㷄	hui	0	㷄
cn_dicts/41448.dict.yaml	㷐	hui	0	㷐
cn_dicts/41448.dict.yaml	㻅	hui	0	㻅
cn_dicts/41448.dict.yaml	㽇	hui	0	㽇
cn_dicts/41448.dict.yaml	䂕	hui	0	䂕
cn_dicts/41448.dict.yaml	䃣	hui	0	䃣
cn_dicts/41448.dict.yaml	䅏	hui	0	䅏
cn_dicts/41448.dict.yaml	䇻	hui	0	䇻
cn_dicts/41448.dict.yaml	䍷	hui	0	䍷
cn_dicts/41448.dict.yaml	䎚	hui	0	䎚
cn_dicts/41448.dict.yaml	䏨	hui	0	䏨
cn_dicts/41448.dict.yaml	䕇	hui	0	䕇
cn_dicts/41448.dict.yaml	䙌	hui	0	䙌
cn_dicts/41448.dict.yaml	䙡	hui	0	䙡
cn_dicts/41448.dict.yaml	䛛	hui	0	䛛
cn_dicts/41448.dict.yaml	䛼	hui	0	䛼
cn_dicts/41448.dict.yaml	䜋	hui	0	䜋
cn_dicts/41448.dict.yaml	䜐	hui	0	䜐
cn_dicts/41448.dict.yaml	䠉	hui	0	䠉
cn_dicts/41448.dict.yaml	䤧	hui	0	䤧
cn_dicts/41448.dict.yaml	䧥	hui	0	䧥
cn_dicts/41448.dict.yaml	䧦	hui	0	䧦
cn_dicts/41448.dict.yaml	䩈	hui	0	䩈
cn_dicts/41448.dict.yaml	䫖	hui	0	䫖
cn_dicts/41448.dict.yaml	䫭	hui	0	䫭
cn_dicts/41448.dict.yaml	䰎	hui	0	䰎
cn_dicts/41448.dict.yaml	䵻	hui	0	䵻
cn_dicts/41448.dict.yaml	䶐	hui	0	䶐
cn_dicts/41448.dict.yaml	𠍗	hui	0	𠍗
cn_dicts/41448.dict.yaml	𠓊	hui	0	𠓊
cn_dicts/41448.dict.yaml	𠧩	hui	0	𠧩
cn_dicts/41448.dict.yaml	𠯠	hui	0	𠯠
cn_dicts/41448.dict.yaml	𠱥	hui	0	𠱥
cn_dicts/41448.dict.yaml	𠲛	hui	0	𠲛
cn_dicts/41448.dict.yaml	𠽡	hui	0	𠽡
cn_dicts/41448.dict.yaml	𠿔	hui	0	𠿔
cn_dicts/41448.dict.yaml	𡋙	hui	0	𡋙
cn_dicts/41448.dict.yaml	𡏁	hui	0	𡏁
cn_dicts/41448.dict.yaml	𡒾	hui	0	𡒾
cn_dicts/41448.dict.yaml	𡜦	hui	0	𡜦
cn_dicts/41448.dict.yaml	𡢕	hui	0	𡢕
cn_dicts/41448.dict.yaml	𡥋	hui	0	𡥋
cn_dicts/41448.dict.yaml	𡭛	hui	0	𡭛
cn_dicts/41448.dict.yaml	𡯥	hui	0	𡯥
cn_dicts/41448.dict.yaml	𡰋	hui	0	𡰋
cn_dicts/41448.dict.yaml	𡹎	hui	0	𡹎
cn_dicts/41448.dict.yaml	𡹯	hui	0	𡹯
cn_dicts/41448.dict.yaml	𢀡	hui	0	𢀡
cn_dicts/41448.dict.yaml	𢄣	hui	0	𢄣
cn_dicts/41448.dict.yaml	𢅫	hui	0	𢅫
cn_dicts/41448.dict.yaml	𢊄	hui	0	𢊄
cn_dicts/41448.dict.yaml	𢊇	hui	0	𢊇
cn_dicts/41448.dict.yaml	𢕺	hui	0	𢕺
cn_dicts/41448.dict.yaml	𢟾	hui	0	𢟾
cn_dicts/41448.dict.yaml	𢯷	hui	0	𢯷
cn_dicts/41448.dict.yaml	𢻔	hui	0	𢻔
